"pathway"	"padj"	"ES"	"NES"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION"	0.406056344542713	0.606432551122783	1.96774214330171
"REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION"	0.406056344542713	0.630865224226432	1.87793819031965
"REACTOME_GLUTATHIONE_CONJUGATION"	0.486278620452351	0.502663753813836	1.78202928370912
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS"	0.486278620452351	0.605834211070079	1.75101629651594
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	0.406056344542713	0.401670446307451	1.62121949990721
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	0.406056344542713	0.379381635092144	1.61043063808501
"REACTOME_DAG_AND_IP3_SIGNALING"	0.486278620452351	0.431753846946599	1.55552507570744
"REACTOME_RAC1_GTPASE_CYCLE"	0.406056344542713	0.305995445329046	1.39835190207116
"REACTOME_CDC42_GTPASE_CYCLE"	0.486278620452351	0.293652506343376	1.3392411747953
"REACTOME_DEATH_RECEPTOR_SIGNALLING"	0.486278620452351	0.300026144859654	1.33283604984974
"REACTOME_SIGNALING_BY_NOTCH3"	0.634046352552182	-0.489290954309378	-1.46848262077206
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	0.677801854294814	-0.557185246343827	-1.50323869256084
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	0.677801854294814	-0.589005406054361	-1.52313497978921
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.633511738589207	-0.53530355384203	-1.52810884710302
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS"	0.486278620452351	-0.622803575401285	-1.58541459784187
"REACTOME_PYRIMIDINE_SALVAGE"	0.486278620452351	-0.752837249768678	-1.62713107064042
"REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT"	0.486278620452351	-0.606338750496559	-1.63585069153639
"REACTOME_SYNTHESIS_OF_PE"	0.486278620452351	-0.707903187017166	-1.6524446462157
"REACTOME_NUCLEOTIDE_SALVAGE"	0.486278620452351	-0.627271852290321	-1.66082345499495
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES"	0.486278620452351	-0.664334691181797	-1.70202606232147
