"pathway"	"padj"	"ES"	"NES"
"REACTOME_ANTIMICROBIAL_PEPTIDES"	0.466972126765941	0.409934241510801	1.37251203791452
"REACTOME_ARACHIDONIC_ACID_METABOLISM"	0.466972126765941	0.378935093347171	1.34390070648184
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES"	0.466972126765941	0.544460977098739	1.48576823528194
"REACTOME_AUTOPHAGY"	0.424077908834755	0.310286891779441	1.31938648730209
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES"	0.423780721473078	0.534287369119784	1.52479136134676
"REACTOME_NUCLEOTIDE_SALVAGE"	0.423780721473078	0.512100998736374	1.50943738302479
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.385741494178151	0.644440773163457	1.58463431350148
"REACTOME_ACTIVATION_OF_RAC1"	0.384910837373366	0.617123775615109	1.54972737274976
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION"	0.369991262227623	0.492572685161501	1.54664689654311
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.285451366208524	0.641142183793413	1.74959956920254
"REACTOME_CELL_CYCLE"	0.231891979032423	-0.257652715898613	-1.28301290873779
"REACTOME_DNA_REPAIR"	0.231891979032423	-0.30815412101455	-1.4347307038129
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	0.231891979032423	-0.409996810674615	-1.63762561095918
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.231891979032423	-0.295170816419096	-1.38144666992107
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION"	0.231891979032423	-0.366246766679186	-1.53192503256468
"REACTOME_DAG_AND_IP3_SIGNALING"	0.210034322054601	-0.540236323989529	-1.8471841568193
"REACTOME_ESR_MEDIATED_SIGNALING"	0.210034322054601	-0.362642562016617	-1.57374165806897
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.108367222018233	-0.342361823227442	-1.54338767335424
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.0837184698625982	-0.280051006664196	-1.39835515667957
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.0837184698625982	-0.299747794402788	-1.45051371460604
