"pathway"	"padj"	"ES"	"NES"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.00128572888619423	0.450936071621098	1.75094079414156
"REACTOME_SIGNALING_BY_WNT"	0.00128572888619423	0.40926786566286	1.6569620601222
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.0048198638508305	0.39764803164823	1.59174185596029
"REACTOME_METABOLISM_OF_RNA"	0.00016317216503291	0.345623878342977	1.51814079473843
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000179410455078284	0.34137071443274	1.49977147214201
"REACTOME_RHO_GTPASE_CYCLE"	0.00251450340358994	0.349412288698268	1.49278639672069
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.00128572888619423	0.345111703339141	1.48787412094023
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.00242146433830208	0.326354283404753	1.43027222915848
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.00242146433830208	0.325166414503783	1.42681061997161
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.00346511215613026	0.297020591245109	1.33795450711201
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH"	0.282406702208682	-0.449946475807911	-1.41941745528285
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	0.292613636363636	-0.682522546423856	-1.47216544989974
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.27795768566494	-0.685455940168126	-1.47849262684634
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS"	0.211417272047326	-0.557078270671487	-1.48607907391234
"REACTOME_P2Y_RECEPTORS"	0.228408332424837	-0.688893775172192	-1.51207295070818
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.182143473064775	-0.637882956559838	-1.51213972625876
"REACTOME_SIGNALING_BY_NTRK3_TRKC"	0.211417272047326	-0.632575082128519	-1.52123756383151
"REACTOME_PURINE_SALVAGE"	0.196843193852993	-0.692750607411733	-1.55788643013042
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.0283025749981977	-0.616048369510609	-1.73842256198269
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS"	0.0345478480640874	-0.757237482148234	-1.74640459326322
