"pathway"	"padj"	"ES"	"NES"
"REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS"	0.021719560750456	0.604852107609315	1.60524487790763
"REACTOME_ASSEMBLY_OF_THE_HIV_VIRION"	0.021719560750456	0.636262776020516	1.60380407628868
"REACTOME_INFLAMMASOMES"	0.021719560750456	0.599040267928254	1.5898205687883
"REACTOME_SELENOAMINO_ACID_METABOLISM"	0.0193850400035709	0.436737571342912	1.56268083523233
"REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	0.021719560750456	0.67918714381324	1.55224397506057
"REACTOME_THE_NLRP3_INFLAMMASOME"	0.0223374218639678	0.626923598535214	1.54958710018005
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.021719560750456	0.531996366399971	1.5420746650075
"REACTOME_SIGNALING_BY_NOTCH2"	0.0223374218639678	0.503472085768438	1.46702607636096
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION"	0.021719560750456	0.398692234635968	1.40882548166717
"REACTOME_INFLUENZA_INFECTION"	0.0247093730535659	0.329314119135897	1.23487744556333
"REACTOME_ADAPTIVE_IMMUNE_SYSTEM"	0.021719560750456	-0.293474138070296	-1.25814084427974
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.021719560750456	-0.32188906909431	-1.32581748913403
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY"	0.021719560750456	-0.461624660941855	-1.46446673654765
"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	0.0198649416801679	-0.382588119035335	-1.47121970852339
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1"	0.021719560750456	-0.508982904430543	-1.58764664313122
"REACTOME_ESR_MEDIATED_SIGNALING"	0.0185009610495487	-0.434286807342991	-1.6194225828733
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	0.021719560750456	-0.639866817561503	-1.63578962548675
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.00202742829906348	-0.432466875861545	-1.68287831029373
"REACTOME_CTLA4_INHIBITORY_SIGNALING"	0.0201012929844264	-0.708080599206741	-1.81017497141817
"REACTOME_DEADENYLATION_OF_MRNA"	0.0198649416801679	-0.685894114044152	-1.83734258387954
