"pathway"	"padj"	"ES"	"NES"
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	0.00291518858828614	0.812925478313755	1.70678550480348
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	0.00419571552976853	0.668635079531674	1.70455508625457
"REACTOME_SIGNALING_BY_NTRK3_TRKC"	0.00464410014800441	0.703970581868654	1.65807152263402
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH"	0.00538768286367729	0.517086992668033	1.58813122312859
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.00688562383558878	0.522735565719505	1.55783378512882
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	0.0106764070492022	0.633364765413884	1.55500689760997
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	0.0106764070492022	0.630001640906306	1.54674991507418
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR"	0.00578682823557875	0.494450870029116	1.54497535613872
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK"	0.0106764070492022	0.643158991381319	1.51484115331165
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.0109010345664351	0.489864766107365	1.45987365855984
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00213525433244337	-0.320634926880475	-1.321999073794
"REACTOME_METABOLISM_OF_RNA"	0.00149553483816516	-0.330313144220526	-1.35430427583364
"REACTOME_VESICLE_MEDIATED_TRANSPORT"	0.00118268854431576	-0.330766275533941	-1.35971500076723
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.00118268854431576	-0.338597315168764	-1.38853493844858
"REACTOME_MEMBRANE_TRAFFICKING"	0.00118268854431576	-0.345759012635909	-1.41091960524724
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	0.00149553483816516	-0.374371574104863	-1.46281597627046
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.00118268854431576	-0.444487409182916	-1.61140057968454
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.00149553483816516	-0.455696552595805	-1.62161212264308
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.00118268854431576	-0.52015146776235	-1.76109105625598
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	0.00118268854431576	-0.543816739052859	-1.82129575455945
