"pathway"	"padj"	"ES"	"NES"
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF"	0.00970213137273408	0.87315831208763	1.9930462309098
"REACTOME_HIV_LIFE_CYCLE"	0.0129658845003458	0.413155645441269	1.62311827783967
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.0129658845003458	0.349640457060247	1.47208068309778
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.00308844323880804	0.336943236719299	1.45435821215697
"REACTOME_RHO_GTPASE_CYCLE"	0.00634054253421635	0.332267137982475	1.43479054940878
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000418800483651279	0.32386745507639	1.42728954651037
"REACTOME_METABOLISM_OF_RNA"	0.00634054253421635	0.304809607459027	1.35017845273948
"REACTOME_CELL_CYCLE"	0.00634054253421635	0.30486762060143	1.3358440523834
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.00943281623873057	0.298691301089418	1.31144505628671
"REACTOME_INFECTIOUS_DISEASE"	0.0129658845003458	0.278358579145376	1.26157665945654
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.20284042516646	-0.480683058515393	-1.43587684282256
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.201309578610466	-0.483494517740678	-1.4442751192432
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS"	0.212368541943575	-0.578763908860588	-1.53878399788985
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	0.20284042516646	-0.644328289150583	-1.5800532494163
"REACTOME_NUCLEOTIDE_SALVAGE"	0.193713502261638	-0.630307090444763	-1.58260333922628
"REACTOME_P2Y_RECEPTORS"	0.20284042516646	-0.730111044589648	-1.59426422741968
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.184925720925477	-0.690614179767838	-1.60969630480028
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.0519668006312089	-0.560596374590593	-1.67554748646314
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.0842973709864165	-0.63009403136706	-1.67582581240347
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.0207402266719344	-0.660218837549709	-1.80556085168291
