"pathway"	"padj"	"ES"	"NES"
"REACTOME_DEADENYLATION_OF_MRNA"	0.00669445689409394	0.676863692119227	1.8681506155774
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY"	0.00766066659876518	0.524097863739725	1.72279056749951
"REACTOME_RHOC_GTPASE_CYCLE"	0.00832864402682812	0.456907774802064	1.61897228737578
"REACTOME_CILIUM_ASSEMBLY"	0.00669445689409394	0.369404372989567	1.49614407450552
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.00669445689409394	0.353982566328288	1.47133026037064
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE"	0.00766066659876518	0.333704240125965	1.4115524565077
"REACTOME_RHO_GTPASE_CYCLE"	0.00481964187816986	0.313550247932118	1.37117382377644
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	0.00766066659876518	0.319411121931183	1.36714036290207
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.00481964187816986	0.29093149722915	1.30348434346988
"REACTOME_DEVELOPMENTAL_BIOLOGY"	0.00832864402682812	0.264044228764709	1.19665068670238
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.0165011741435833	-0.46139280027316	-1.40495510466956
"REACTOME_CD22_MEDIATED_BCR_REGULATION"	0.0157716701495397	-0.481026325034776	-1.41444834502039
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH"	0.0144191371966074	-0.460415228491753	-1.44677087282231
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC"	0.0165011741435833	-0.562669381628362	-1.49107545310977
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION"	0.0144191371966074	-0.580736580130279	-1.50116523387645
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS"	0.0139432818874648	-0.556499962281704	-1.51295243512367
"REACTOME_ASSEMBLY_OF_THE_HIV_VIRION"	0.0139432818874648	-0.649467071199104	-1.54827684876231
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.0139432818874648	-0.663974344022988	-1.56032172027002
"REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES"	0.0129899996156866	-0.712111048784027	-1.61463296621031
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN"	0.0126025167332242	-0.753940617916682	-1.65238134821276
