"pathway"	"padj"	"ES"	"NES"
"REACTOME_ESR_MEDIATED_SIGNALING"	0.00170659944172186	0.465938856267589	1.78758452044973
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.00115942197794778	0.426847865953383	1.69381752542943
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.00133217311543189	0.353399703943214	1.49926528748516
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.00257587128654358	0.356129061607659	1.49257525660004
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000509177413769084	0.338992036529941	1.47695478818657
"REACTOME_METABOLISM_OF_RNA"	0.000509177413769084	0.338800727969701	1.47481054276953
"REACTOME_RHO_GTPASE_CYCLE"	0.00257587128654358	0.346966584402254	1.46692654645319
"REACTOME_MEMBRANE_TRAFFICKING"	0.00280215186528379	0.323510125720052	1.4047142515207
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.00160024387581334	0.320349929972309	1.39388314687011
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.00160024387581334	0.301607700351811	1.34134926274142
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"	0.166479333085146	-0.496049050256897	-1.5477461480965
"REACTOME_P2Y_RECEPTORS"	0.155020377953595	-0.721660671833192	-1.56188734433941
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.141848981717276	-0.593797296618488	-1.57754420612417
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS"	0.138485856134705	-0.699796639566726	-1.5818847161282
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.106642496823639	-0.521920224093544	-1.58539314898435
"REACTOME_CD22_MEDIATED_BCR_REGULATION"	0.10216382707058	-0.54783120357849	-1.60254154726563
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.10216382707058	-0.588422647546287	-1.62408225109699
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.0801848753551846	-0.538718666909184	-1.63642036526012
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.0521206171523171	-0.558887897519461	-1.69079799463724
"REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS"	0.0652684604135697	-0.729462317053218	-1.71944562644426
