"pathway"	"padj"	"ES"	"NES"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.00115382433709021	0.624635368271228	1.76324444990114
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.00242877962591046	0.725849927350535	1.72054576201465
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.00459764016219574	0.580125477865238	1.59771136570618
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.00522417724852111	0.670698423187637	1.58981531322537
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	0.00503909248795075	0.630943048885032	1.5700459113762
"REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES"	0.00717199731118722	0.679495008587225	1.53498944006321
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00432105685254907	0.495776286053892	1.51777618810611
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.00848352761842833	0.456593309460304	1.40627137883481
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH"	0.00749703043700295	0.450341837801394	1.40574790811953
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS"	0.00836347303823798	0.493328658344793	1.40425268569199
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.000139333421340511	-0.322720764825498	-1.36681587801861
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.000456021042426528	-0.32951759913332	-1.37324644643122
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.000456021042426528	-0.330642773285972	-1.37327061694853
"REACTOME_METABOLISM_OF_RNA"	0.000139333421340511	-0.346890411992414	-1.44182280438423
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000139333421340511	-0.350094385958161	-1.45628850947797
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.000397153233904851	-0.36629539813361	-1.46732060385338
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.000384346193536717	-0.366741580715321	-1.47258550001731
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.000456021042426528	-0.421176744707566	-1.5924678752503
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.000429085977909322	-0.453402450545688	-1.66302279585019
"REACTOME_ESR_MEDIATED_SIGNALING"	0.000429085977909322	-0.46036846567161	-1.66431895464906
