"pathway"	"padj"	"ES"	"NES"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.035970186303954	0.53742196377618	1.7103773163458
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	0.0372361111605075	0.778981535454688	1.6898947017494
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	0.0812157658017573	0.647316474988057	1.67376069200978
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.0450039571858438	0.508472957583514	1.62256582061731
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.129435841828841	0.717637632616622	1.55681743140028
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	0.167855568429059	0.594778273164299	1.5379131113606
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.0736670347226499	0.479914209754066	1.53143324922568
"REACTOME_FCGR_ACTIVATION"	0.121133124174494	0.472111002446972	1.5025213032024
"REACTOME_CD22_MEDIATED_BCR_REGULATION"	0.167855568429059	0.479605139955804	1.47258887784863
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"	0.0887595547989617	0.446913292911932	1.44987644401413
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.0029097871009555	-0.320992244725235	-1.38167777619928
"REACTOME_CELL_CYCLE"	0.00399135373223574	-0.341037099320619	-1.42818358366433
"REACTOME_METABOLISM_OF_RNA"	0.00254516720635505	-0.349296230611653	-1.46849957500053
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00173923231409428	-0.34990991614313	-1.47805343721882
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	0.00399135373223574	-0.385811871385266	-1.54404172548069
"REACTOME_RHO_GTPASE_CYCLE"	0.000993002663899486	-0.386384889150276	-1.57411407946783
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	5.68958923879016e-06	-0.386157291655204	-1.62250387927994
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.00399135373223574	-0.426852386929444	-1.64545021756823
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.00213443980125545	-0.469068095928308	-1.74803304575876
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX"	0.00399135373223574	-0.68084963496674	-1.97518505208258
