"pathway"	"padj"	"ES"	"NES"
"REACTOME_FCGR_ACTIVATION"	0.212285200605413	0.454259885792099	1.45790922844949
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.197197342022006	0.462440511001122	1.47671182450268
"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS"	0.16499853937223	0.557036015787928	1.60039254251132
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	0.16499853937223	0.631439420494138	1.61268552461322
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"	0.162854784233065	0.433666182038907	1.42508159616048
"REACTOME_CARNITINE_METABOLISM"	0.144834288728722	0.684498547826315	1.62209038471854
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.144834288728722	0.569787928693298	1.63702943085981
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.102359066841198	0.494901192741247	1.58036855745907
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.100707688464383	0.502232782323776	1.61187424001337
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH"	0.0766704776197916	0.483118098672473	1.58758681148076
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM"	0.0295426354759554	-0.743796952822433	-1.99850476384186
"REACTOME_ESR_MEDIATED_SIGNALING"	0.0247083339361689	-0.437986953263114	-1.6384274407134
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	0.0247083339361689	-0.371749786432434	-1.50739579263326
"REACTOME_SIGNALING_BY_WNT"	0.02221498209097	-0.396356801172293	-1.56585097611654
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.02221498209097	-0.437569678469532	-1.6549498679731
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS"	0.017796491236297	-0.795833881083539	-2.03358713517284
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.017796491236297	-0.311526998395535	-1.34909922119554
"REACTOME_METABOLISM_OF_RNA"	0.017796491236297	-0.332470635511293	-1.40881215758804
"REACTOME_RHO_GTPASE_CYCLE"	0.0146726253777715	-0.359111706280068	-1.47979313286544
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.00145022994042879	-0.354932216898952	-1.50409058235763
