"pathway"	"padj"	"ES"	"NES"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.00169891735526722	0.610806310191997	1.7509742448584
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00124865557802341	0.542013820371225	1.64096245287578
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.00495864633999205	0.687519636337878	1.63818188730796
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.00558100237885472	0.567073203294291	1.58035405378051
"REACTOME_ACTIVATION_OF_RAC1"	0.00701868205442782	0.692602159749008	1.5606300596817
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS"	0.00649146556344949	0.665719263580839	1.5441265028987
"REACTOME_NUCLEOTIDE_SALVAGE"	0.00648414372661333	0.593934286860738	1.51974134954647
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.00648414372661333	0.492144346805202	1.49438734168188
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.00701868205442782	0.484601517116885	1.47148367677166
"REACTOME_NETRIN_1_SIGNALING"	0.00648414372661333	0.484283304700992	1.43539741643531
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.000110522076907442	-0.318672522851342	-1.3632647538017
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.000111079844012236	-0.330796838015936	-1.39513904650905
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.000111079844012236	-0.335969377694327	-1.40762058538711
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.000154040216706342	-0.339718021062227	-1.42316637107022
"REACTOME_CELL_CYCLE"	0.000102456212496072	-0.3497275476261	-1.45503171300671
"REACTOME_METABOLISM_OF_RNA"	7.84858359246336e-06	-0.357184893118038	-1.49210432464524
"REACTOME_RHO_GTPASE_CYCLE"	0.000130186388012241	-0.366436191912822	-1.49410518786794
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	7.84858359246336e-06	-0.367541436829728	-1.53988756192919
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	5.00714171658476e-05	-0.380913039492446	-1.54494508129383
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.000111079844012236	-0.425094129577505	-1.6301045166617
