"pathway"	"padj"	"ES"	"NES"
"REACTOME_ACTIVATION_OF_RAC1"	0.00308077529156349	0.708617826752736	1.69989322841442
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.004762068494567	0.644734027516861	1.68506815523845
"REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN"	0.00694115547637165	0.606984300526988	1.58640597811625
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00391893963964417	0.471989083780002	1.55807447431576
"REACTOME_NUCLEOTIDE_SALVAGE"	0.00585770124688392	0.554772567887548	1.54856592706772
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.00512706265006596	0.513491318831097	1.54808283565162
"REACTOME_PURINE_SALVAGE"	0.00678125421722359	0.631867730982789	1.54607581690666
"REACTOME_ANTIMICROBIAL_PEPTIDES"	0.00402901221730837	0.478689436599505	1.51015872853431
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING"	0.00831098190656088	0.606070389044898	1.48295398846859
"REACTOME_SELENOAMINO_ACID_METABOLISM"	0.00776217793880837	0.358204534189536	1.3580708780184
"REACTOME_METABOLISM_OF_LIPIDS"	0.000160784230357086	-0.282628716692693	-1.36282957247106
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.000132216503628575	-0.290431692840244	-1.40334179793061
"REACTOME_CELL_CYCLE"	0.000132216503628575	-0.294292394835201	-1.41632905235446
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000132216503628575	-0.294513951886475	-1.42358978556375
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.000132216503628575	-0.29665844073963	-1.43417063949493
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	0.000218468984729307	-0.331628939785072	-1.50535979933677
"REACTOME_SIGNALING_BY_INTERLEUKINS"	7.81147883400273e-05	-0.330877122527482	-1.5421174637373
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	7.81147883400273e-05	-0.333539106056601	-1.55893190165613
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.000132216503628575	-0.350775195359962	-1.59309077435245
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.000160784230357086	-0.388952785018166	-1.66777773244676
