"pathway"	"padj"	"ES"	"NES"
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM"	0.262872623836825	0.716410661534281	1.68360839168565
"REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX"	0.263200324190633	0.714377636806129	1.67883066059285
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES"	0.230219798143256	0.757173771130941	1.66766960396986
"REACTOME_PURINE_SALVAGE"	0.263200324190633	0.752509440167874	1.63691227590723
"REACTOME_SYNTHESIS_OF_PE"	0.374747586172946	0.719617347407297	1.5653630466935
"REACTOME_EICOSANOIDS"	0.32855910444279	0.75915441137301	1.55820197166473
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING"	0.421213509651002	0.541577530466101	1.49334175488574
"REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION"	0.425382034866037	0.727437474877211	1.49310139101535
"REACTOME_ARACHIDONIC_ACID_METABOLISM"	0.426716805558725	0.512002870432611	1.45609004494952
"REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS"	0.426716805558725	0.476899419572931	1.38901508196058
"REACTOME_METABOLISM_OF_LIPIDS"	0.126033913059554	-0.27710069163874	-1.22599065548174
"REACTOME_DNA_REPAIR"	0.144924212239564	-0.312853966881263	-1.29352009702411
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.118119872952456	-0.32073124163264	-1.33353439078808
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.0109415921987491	-0.301712534429112	-1.35398479077647
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	0.0170306791543941	-0.34493487998308	-1.42945475913465
"REACTOME_INTERFERON_SIGNALING"	0.118119872952456	-0.367269526186349	-1.45700313044713
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.000927670977330532	-0.3406355907666	-1.50105347787853
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS"	0.144924212239564	-0.427565063169848	-1.58162800889486
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING"	0.144924212239564	-0.633987647805894	-1.82411352065293
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS"	0.118119872952456	-0.589405985106375	-1.93018446181671
