"pathway"	"padj"	"ES"	"NES"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.593572725209893	-0.591290709204446	-1.50843096560619
"REACTOME_NUCLEOTIDE_SALVAGE"	0.585040572836577	-0.495771826340326	-1.49377877882573
"REACTOME_REGULATION_OF_SIGNALING_BY_NODAL"	0.585040572836577	-0.610089075631808	-1.51398855027983
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS"	0.585040572836577	-0.490356364981229	-1.4774617942252
"REACTOME_PREGNENOLONE_BIOSYNTHESIS"	0.566801874207042	-0.641524982072414	-1.59199945773536
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.557796875	-0.41046541328342	-1.46037385530702
"REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM"	0.551697104934647	-0.536906355554748	-1.57176881095749
"REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION"	0.551697104934647	-0.49740243111979	-1.56344529501488
"REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM"	0.517502963071814	-0.667999175266021	-1.65769744672411
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS"	0.493530775306564	-0.612073821636061	-1.6619948116967
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.423950564096122	0.200950881922402	1.19103971151797
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY"	0.423950564096122	0.434159835394716	1.85842616519362
"REACTOME_ECM_PROTEOGLYCANS"	0.423950564096122	0.395171302279303	1.79879149805307
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	0.423950564096122	0.352677354488797	1.65401926501742
"REACTOME_METABOLISM_OF_LIPIDS"	0.423950564096122	0.202788541988468	1.20428086041647
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.423950564096122	0.26387992024721	1.43501638328462
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.423950564096122	0.231252807181373	1.31274773278745
"REACTOME_TBC_RABGAPS"	0.423950564096122	0.467603468776485	1.89713780718781
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS"	0.423950564096122	0.697523752252082	2.04134178214914
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.423950564096122	0.322643126872172	1.68036729940472
