"pathway"	"padj"	"ES"	"NES"
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.00107374113181856	0.73401715794515	1.84671803251599
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION"	0.00502129067906863	0.51167906382793	1.5532532284473
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.00717183746461751	0.686717730589712	1.54738646183742
"REACTOME_SIGNALING_BY_NTRK2_TRKB"	0.00550297524929713	0.555889132739472	1.54075983587102
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.00534904820855558	0.531567416205922	1.53630179503162
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00418933531930891	0.470124806131746	1.51427064923817
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.0057701916119551	0.506213924401038	1.51121326947937
"REACTOME_AUTOPHAGY"	0.00399984470612924	0.36497995450975	1.40716029068482
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.00579220550311423	0.436043655728648	1.40685087436819
"REACTOME_ARACHIDONIC_ACID_METABOLISM"	0.00785022681820399	0.429565289622843	1.38594907955777
"REACTOME_INNATE_IMMUNE_SYSTEM"	1.23055650600203e-05	-0.313703354043475	-1.40311242178557
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	4.24286843737195e-05	-0.322172304603928	-1.41353533122394
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	2.99862579133019e-05	-0.33089105714725	-1.44429980276519
"REACTOME_METABOLISM_OF_RNA"	2.99862579133019e-05	-0.332802911080947	-1.45395322121655
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	1.23055650600203e-05	-0.338740599616157	-1.48256159728015
"REACTOME_CELL_CYCLE"	1.23055650600203e-05	-0.341140631446424	-1.4829042495036
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	3.67314337342515e-05	-0.347534664929649	-1.48725685057979
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	4.24286843737195e-05	-0.362431221862537	-1.52606156287963
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	9.40889545118208e-06	-0.352088544606076	-1.53577615941231
"REACTOME_RHO_GTPASE_CYCLE"	2.00535108344791e-05	-0.364353969958986	-1.5465152026912
