"pathway"	"padj"	"ES"	"NES"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS"	0.798136378931524	0.751429273787857	1.60349591031913
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING"	0.798136378931524	0.805352778008692	1.6615839671382
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1"	0.798136378931524	0.808466962545713	1.62666647718434
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12"	0.798136378931524	0.819662178947778	1.6168195206579
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION"	0.798136378931524	0.794558044918814	1.63296777318897
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING"	0.798136378931524	0.602005536761425	1.40612913866309
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS"	0.798136378931524	0.848069408400804	1.64493008697786
"REACTOME_CA2_PATHWAY"	0.798136378931524	0.774109433465207	1.72187404028421
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	0.798136378931524	-0.699914379339309	-1.69221863686248
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX"	0.798136378931524	0.792273881067899	1.47816799242206
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS"	0.798136378931524	0.556280474939607	1.33245943969659
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS"	0.798136378931524	-0.761511253192042	-1.84114453549091
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	0.798136378931524	-0.475785721586251	-1.43505596937962
"REACTOME_DIGESTION"	0.798136378931524	-0.751603279439972	-1.72376644559504
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS"	0.798136378931524	-0.516810829605139	-1.53312323190776
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	0.798136378931524	-0.74339626813017	-1.91272626536507
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY"	0.798136378931524	-0.677255408629763	-1.90123287152963
"REACTOME_PHOSPHOLIPID_METABOLISM"	0.798136378931524	-0.476801213035569	-1.49744523383639
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY"	0.798136378931524	-0.745169157039223	-1.78238133929603
"REACTOME_SIGNALING_BY_NOTCH3"	0.798136378931524	-0.678707707882172	-1.90253014710293
