"pathway"	"padj"	"ES"	"NES"
"REACTOME_ESR_MEDIATED_SIGNALING"	0.0011435705646027	0.465938856267589	1.77117527119957
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.0011435705646027	0.426847865953383	1.69925700410274
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.000719675042182723	0.353399703943214	1.50991475509058
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.0015605013576418	0.356129061607659	1.50072242384085
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.00166849413960579	0.354301907808902	1.4900776707549
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000505142373328172	0.338992036529941	1.48383736953095
"REACTOME_METABOLISM_OF_RNA"	0.000505142373328172	0.338800727969701	1.47687189664526
"REACTOME_MEMBRANE_TRAFFICKING"	0.00140962838944246	0.323510125720052	1.41089707535863
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00166849413960579	0.311725005492854	1.36143254246245
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.0011435705646027	0.301607700351811	1.33547063729213
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	0.14184404088411	-0.451609923496597	-1.44859069057768
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"	0.110929451599852	-0.496049050256897	-1.53504490236437
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.14184404088411	-0.673720914412804	-1.57012959712906
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.103914731259868	-0.521920224093544	-1.57754925859973
"REACTOME_CD22_MEDIATED_BCR_REGULATION"	0.100759431721512	-0.54783120357849	-1.59808906433984
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.125710127582124	-0.593797296618488	-1.60259391955171
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.0725433595729371	-0.538718666909184	-1.62832401264469
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.103096490394322	-0.588422647546287	-1.64337047849406
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.0493707621628054	-0.558887897519461	-1.68638876592686
"REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS"	0.0586771449920502	-0.729462317053218	-1.72978600236284
