"pathway"	"padj"	"ES"	"NES"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.0588276809933766	0.541432511165726	1.69497821205162
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.116340988134859	0.506500778116812	1.59141799219165
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.145764987156439	0.560726676336815	1.58654182908081
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.116340988134859	0.548048813754896	1.5836466194855
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.15756204544731	0.486440162841595	1.52838783416877
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	0.201876322116652	0.70764152943317	1.52544982483152
"REACTOME_NUCLEOTIDE_SALVAGE"	0.202176481356437	0.585671521995416	1.50768764053831
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"	0.15756204544731	0.462341258689868	1.48872035147446
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.258055126797306	0.529164902658555	1.48797660688567
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH"	0.221038434052031	0.42906833530592	1.38158286966049
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.00107335402552822	-0.318336286497974	-1.38213360061845
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.00189019170587053	-0.336508343015824	-1.42294448076311
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00187658286371742	-0.338731809056423	-1.43477068182529
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.00192311463546105	-0.346852602700791	-1.46619698544283
"REACTOME_METABOLISM_OF_RNA"	0.000780470999069042	-0.352769782870199	-1.4898009137517
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000595860730408927	-0.36051338671952	-1.52353745216215
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.00191106547372462	-0.37527529168094	-1.534993797577
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.000780470999069042	-0.387352181073511	-1.57952329427362
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.000780470999069042	-0.448180764580411	-1.73137639816876
"REACTOME_ESR_MEDIATED_SIGNALING"	0.00187658286371742	-0.481058971821249	-1.78336361763164
