"pathway"	"padj"	"ES"	"NES"
"REACTOME_NUCLEOTIDE_SALVAGE"	0.382830770761805	-0.555398674347267	-1.4765914159501
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.372441576122702	-0.680113171473334	-1.54440360519782
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING"	0.372441576122702	-0.616706641345608	-1.52053580091741
"REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING"	0.372441576122702	-0.638670445947301	-1.53844494680631
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.32083608926292	-0.54884378761791	-1.53073328899126
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE"	0.297081519478208	-0.709772982774978	-1.61175521876018
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.251694993928162	-0.535066624863557	-1.55472457423878
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.2356329584495	-0.488467264950078	-1.53597363987557
"REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES"	0.235604973963755	-0.629687375382021	-1.63082197750769
"REACTOME_SIGNALING_BY_NTRK2_TRKB"	0.170974862145756	-0.622822103924396	-1.70569147096103
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	0.0371095328760653	0.389672258186088	1.62406966717892
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.0370619899085608	0.272750192400384	1.32748499009473
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.0368432835777135	0.252423149834008	1.25491626452653
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	0.0339695051636513	0.298139653533515	1.41122687501371
"REACTOME_CELL_CYCLE"	0.0316836368031633	0.255382062745627	1.2694527423333
"REACTOME_RHOG_GTPASE_CYCLE"	0.0316836368031633	0.4483799828879	1.77419073958282
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.0316836368031633	0.273310891669421	1.34571540973975
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.025570310596244	0.304982635559425	1.43983073752844
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.0122022549581589	0.275062947932984	1.36741191869576
"REACTOME_RHO_GTPASE_CYCLE"	0.00270868868051492	0.300738682328394	1.46794230987111
