"pathway"	"padj"	"ES"	"NES"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING"	0.382778087970718	0.628108626147089	1.46778264469227
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III"	0.378063725490196	0.51582627474387	1.4531356305446
"REACTOME_GAP_JUNCTION_ASSEMBLY"	0.353019707565162	0.529738769264181	1.4748146067617
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY"	0.348866955105032	0.563756457362046	1.49913054971981
"REACTOME_PHYSIOLOGICAL_FACTORS"	0.316374465798986	0.670907045357922	1.52817634137068
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX"	0.283813053450131	0.637524839560464	1.51616102009807
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE"	0.269590043650868	0.648790125071053	1.59375042722889
"REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE"	0.177914239240205	0.640537545277492	1.62694071860588
"REACTOME_NUCLEOTIDE_SALVAGE"	0.064194452789818	0.678633640204548	1.77658864714492
"REACTOME_DNA_REPAIR"	0.0312024712496166	-0.332152913552074	-1.45141944029286
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.0312024712496166	-0.34044340661779	-1.47926446208614
"REACTOME_PURINE_SALVAGE"	0.0312024712496166	0.805377035882879	1.88202865952325
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY"	0.0312024712496166	-0.638998781389498	-1.93985286354511
"REACTOME_INFECTIOUS_DISEASE"	0.0261025085624838	-0.274648499068958	-1.29285555530751
"REACTOME_ESR_MEDIATED_SIGNALING"	0.0187053993044433	-0.405203046107006	-1.64301900436489
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	0.0184307912108051	-0.342834136456593	-1.49723892617564
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.0133421197892403	-0.306366000484617	-1.37898291175951
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.00609118438898634	-0.305107570843002	-1.41271796820789
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.00609118438898634	-0.332996305206993	-1.50111251598973
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS"	0.00609118438898634	-0.388993208620707	-1.6642555080112
