"pathway"	"padj"	"ES"	"NES"
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF"	0.000620387555404125	0.865469668962773	1.97119560900391
"REACTOME_ECM_PROTEOGLYCANS"	0.000477449209630476	0.525777081821407	1.83215559193582
"REACTOME_RHO_GTPASE_CYCLE"	0.000323499420212144	0.334078630527439	1.40292492784323
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	5.19300620013867e-05	0.323995109987083	1.39763838316545
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.000477449209630476	0.327695120306248	1.37012521559264
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.000620387555404125	0.317197851299609	1.3459839033549
"REACTOME_METABOLISM_OF_RNA"	0.000323499420212144	0.308514733488231	1.33118557265745
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.000748633379247984	0.299435664265911	1.29412901272553
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.000620387555404125	0.294427505514518	1.27224780748469
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.000620387555404125	0.276722054295481	1.22303266730431
"REACTOME_P2Y_RECEPTORS"	0.00775830841558539	-0.695114864503779	-1.50601558846674
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES"	0.00754632265341368	-0.660962217956469	-1.51861163745582
"REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS"	0.00803740967689154	-0.65267839418918	-1.51972195697737
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS"	0.00754632265341368	-0.682809335307453	-1.5342903966814
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.00754632265341368	-0.58728185936261	-1.55800264967936
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.00579791227615056	-0.686410623031881	-1.57708130947686
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00485772598355793	-0.53735958665173	-1.58267147295939
"REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES"	0.00601453967643872	-0.719350030462202	-1.58326439812211
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.00384175656099596	-0.717696846797783	-1.64896381987184
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.000817549260806992	-0.664232156643348	-1.83878166264003
