"pathway"	"padj"	"ES"	"NES"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING"	0.017466934472961	0.81724270498956	1.6513530554773
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING"	0.017466934472961	0.842202392280468	1.64321199994566
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1"	0.017466934472961	0.854594583170538	1.62652006444412
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION"	0.017466934472961	0.840551029628166	1.62375326136996
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS"	0.017466934472961	0.806030227296981	1.6201208430309
"REACTOME_CA2_PATHWAY"	0.017466934472961	0.76852747513639	1.61941987103309
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING"	0.017466934472961	0.748272643952701	1.59290590956065
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII"	0.017466934472961	0.866525180301565	1.58009198200605
"REACTOME_DEUBIQUITINATION"	0.017466934472961	0.625698020901751	1.40030816135943
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS"	0.017466934472961	0.608435552751253	1.36390996879971
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES"	0.0199230040099993	-0.560896548518737	-1.46432803160372
"REACTOME_PHOSPHOLIPID_METABOLISM"	0.017466934472961	-0.509061929210843	-1.56547148243547
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS"	0.017466934472961	-0.561428317037998	-1.61331309313945
"REACTOME_DIGESTION"	0.0199230040099993	-0.773805762402177	-1.65054307111863
"REACTOME_PLATELET_SENSITIZATION_BY_LDL"	0.0199230040099993	-0.74429342656639	-1.65854272879742
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY"	0.017466934472961	-0.653210060046581	-1.69067948384488
"REACTOME_SYNTHESIS_OF_PA"	0.017466934472961	-0.735237631252598	-1.79024047480498
"REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX"	0.017466934472961	-0.829460385234514	-1.80853627419838
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION"	0.017466934472961	-0.789148980957308	-1.86479687025773
"REACTOME_SIGNALING_BY_NOTCH3"	0.017466934472961	-0.723214955012097	-1.88583861031605
