"pathway"	"padj"	"ES"	"NES"
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM"	0.00599153224559009	0.716410661534281	1.6724840566337
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES"	0.00574870319324293	0.757173771130941	1.67077058058688
"REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX"	0.00600896966790085	0.714377636806129	1.66773789409433
"REACTOME_PURINE_SALVAGE"	0.00732831519398059	0.752509440167874	1.63517337631186
"REACTOME_SYNTHESIS_OF_PE"	0.0113338715849281	0.719617347407297	1.56370015418022
"REACTOME_EICOSANOIDS"	0.0115125664736426	0.75915441137301	1.55466667608082
"REACTOME_NUCLEOTIDE_SALVAGE"	0.0117424821249521	0.62857349817294	1.53857692301845
"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL"	0.0153975866889993	0.642834238744352	1.48909446345259
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING"	0.0129831114168183	0.541577530466101	1.45621036194026
"REACTOME_ARACHIDONIC_ACID_METABOLISM"	0.0123405760829173	0.512002870432611	1.43230216960211
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS"	0.00512400609686058	-0.32073124163264	-1.34978213412039
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	0.00192201746561596	-0.34493487998308	-1.4519536609162
"REACTOME_INTERFERON_SIGNALING"	0.00512400609686058	-0.367269526186349	-1.47871135999466
"REACTOME_CELLULAR_SENESCENCE"	0.00512400609686058	-0.380668325027135	-1.48302827180318
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	3.22385340872601e-05	-0.3406355907666	-1.50913892816623
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS"	0.00512400609686058	-0.427565063169848	-1.59154695536966
"REACTOME_CD209_DC_SIGN_SIGNALING"	0.00512400609686058	-0.665721663963623	-1.77599965283956
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING"	0.00512400609686058	-0.633987647805894	-1.83403782843746
"REACTOME_ERKS_ARE_INACTIVATED"	0.00512400609686058	-0.76037990464544	-1.8491087508529
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS"	0.00192201746561596	-0.589405985106375	-1.94400836207541
