"pathway"	"padj"	"ES"	"NES"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.132996598575736	0.550521856475028	1.65039643703476
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION"	0.206614680966172	0.679487781948041	1.60624140866085
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS"	0.201435616162192	0.569140295738757	1.59668344445411
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT"	0.206614680966172	0.501471906187906	1.56123886014566
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS"	0.206614680966172	0.516631889071591	1.55970287286568
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.206614680966172	0.515097433772124	1.55507037845431
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS"	0.329317864746371	0.580881620348322	1.54710382639754
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	0.320825568959641	0.622192812621001	1.52861038280223
"REACTOME_FCGR_ACTIVATION"	0.252870638308535	0.501982435918549	1.5048812575738
"REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS"	0.344246849660921	0.674817663657059	1.5026338343569
"REACTOME_DEVELOPMENTAL_BIOLOGY"	0.0879977891362138	-0.283825340865406	-1.25458061854255
"REACTOME_METABOLISM_OF_RNA"	0.0386262668693431	-0.306146942413586	-1.32906179959567
"REACTOME_MEMBRANE_TRAFFICKING"	0.0386262668693431	-0.3134038842783	-1.3532973408906
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.0135357243476638	-0.324857985438903	-1.40695965659787
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.079400977943099	-0.420662105850111	-1.57562797299511
"REACTOME_ESR_MEDIATED_SIGNALING"	0.0578805489744559	-0.422102153338512	-1.60394908113339
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR"	0.0657021584007606	-0.479642076317016	-1.68567131533001
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.0135357243476638	-0.447658950808998	-1.7169473964758
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.0386262668693431	-0.488359490729942	-1.74561229216654
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	0.0578805489744559	-0.497250356446761	-1.74651805460935
