"pathway"	"padj"	"ES"	"NES"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.00319775219723584	0.450936071621098	1.74630952344311
"REACTOME_SIGNALING_BY_WNT"	0.00274404746753165	0.40926786566286	1.65624509592767
"REACTOME_METABOLISM_OF_RNA"	0.000312015644966442	0.345623878342977	1.51265987220948
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.000312015644966442	0.34137071443274	1.49217687739956
"REACTOME_RHO_GTPASE_CYCLE"	0.00381341317662039	0.349412288698268	1.49144944630684
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.00274404746753165	0.345111703339141	1.48393113966627
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.00274404746753165	0.326354283404753	1.42385043460352
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.00220027073668095	0.325166414503783	1.4218000819587
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00568664555124368	0.308935360952612	1.35638732481939
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.00274404746753165	0.297020591245109	1.3309077133772
