"pathway"	"padj"	"ES"	"NES"
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.00328977794000101	0.68329080562248	1.64619302901319
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.00256298567326764	0.558619688825736	1.63696928628129
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.00360311839421996	0.673658326629616	1.62298633628487
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.00483753803887161	0.547144385252807	1.56513933788363
"REACTOME_P2Y_RECEPTORS"	0.00437425985802947	0.711336011257908	1.55892622456547
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00342995688800845	0.486838105115672	1.53405172857472
"REACTOME_ACTIVATION_OF_RAC1"	0.00600423992395035	0.684924726586825	1.5010446557336
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY"	0.00483753803887161	0.699678287036727	1.49586869501612
"REACTOME_SIGNALING_BY_NTRK2_TRKB"	0.00721330210309548	0.539690180488094	1.47179537938049
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS"	0.0083257587061499	0.518843074374362	1.45870037907107
"REACTOME_INNATE_IMMUNE_SYSTEM"	5.06233451699953e-05	-0.3121461383476	-1.36685027689721
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	4.63192600811932e-05	-0.330361854645218	-1.41446175644416
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	4.63192600811932e-05	-0.333219314305179	-1.42210860749241
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	5.28612075702034e-05	-0.335452844145757	-1.42638618618398
"REACTOME_CELL_CYCLE"	6.11880444869388e-05	-0.3374739036069	-1.43541212825755
"REACTOME_METABOLISM_OF_RNA"	1.52856277539941e-05	-0.346470084735295	-1.47669751724674
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	8.55442476875841e-05	-0.358930815152171	-1.49148433686735
"REACTOME_RHO_GTPASE_CYCLE"	3.57188965920962e-05	-0.367990063168172	-1.53221489183147
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	1.10289850149965e-06	-0.363181593290446	-1.54783192402574
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF"	9.10402463775949e-05	-0.884800799596098	-1.99958813755059
