"pathway"	"padj"	"ES"	"NES"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	0.0101247312937404	0.441612088494537	1.64949138305283
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	0.00882951753677134	0.385723877160786	1.5478957022354
"REACTOME_RHO_GTPASE_CYCLE"	0.00931853759276127	0.35562030619527	1.45078122859528
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	0.00245290885421699	0.346008383497885	1.44536602031612
"REACTOME_METABOLISM_OF_RNA"	0.00245290885421699	0.340502906588085	1.42385788237276
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES"	0.0101247312937404	0.338928687570341	1.39681709998212
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	0.0101247312937404	0.324385045867985	1.36022346818122
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	0.00882951753677134	0.320723903374892	1.34542426737101
"REACTOME_INFECTIOUS_DISEASE"	0.0101247312937404	0.309736895135952	1.31758613559292
"REACTOME_INNATE_IMMUNE_SYSTEM"	0.0101247312937404	0.302091698409849	1.2981934659436
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.269930947460979	-0.487296293593602	-1.44485013307198
"REACTOME_CD22_MEDIATED_BCR_REGULATION"	0.247123436564263	-0.501249889686007	-1.45418329945023
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.221825233139147	-0.495896500783656	-1.46641360497033
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS"	0.299271119771793	-0.633695983136317	-1.48794134764601
"REACTOME_ETHANOL_OXIDATION"	0.300734247167187	-0.704797766624129	-1.51515628253378
"REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS"	0.284479099292087	-0.637436394164521	-1.51851672943288
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN"	0.188870540145336	-0.747231008860956	-1.60637818562147
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS"	0.0726041827335057	-0.75385541529962	-1.7008692122455
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.0517109358316107	-0.622251442676182	-1.73253310973902
"REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES"	0.0517109358316107	-0.783540696962159	-1.73950782616869
