"pathway"	"padj"	"ES"	"NES"
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES"	0.00222136083219785	0.580945225504539	1.66425560158801
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES"	0.00237754689199046	0.623096948175465	1.62357419179092
"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	0.00320543451039414	0.65789534146196	1.60874277687105
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES"	0.00238414385743706	0.537917528592314	1.5790539327437
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA"	0.00221535394257584	0.487421681690662	1.55665350294873
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3"	0.0045088912680248	0.696789202012896	1.53376788106362
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS"	0.00670699562750042	0.593239951883671	1.5096595230513
"REACTOME_ACTIVATION_OF_RAC1"	0.00430160984563288	0.672227396268853	1.50815741662857
"REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS"	0.00459052669234946	0.573191008199859	1.49353664883918
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION"	0.00528721979187768	0.453598920462767	1.454297612163
"REACTOME_INNATE_IMMUNE_SYSTEM"	4.48041893903004e-05	-0.292002798173768	-1.34763327885347
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES"	1.29222669871414e-05	-0.320273860707251	-1.4373297111435
"REACTOME_CELL_CYCLE"	1.29222669871414e-05	-0.326268114932537	-1.45085504484551
"REACTOME_METABOLISM_OF_RNA"	1.29222669871414e-05	-0.325693894683938	-1.45645355579729
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI"	1.29222669871414e-05	-0.323049005511766	-1.45753899819804
"REACTOME_RHO_GTPASE_CYCLE"	1.29222669871414e-05	-0.353335095797956	-1.54202802174646
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3"	2.21832826849186e-07	-0.348329426774109	-1.55703835290068
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	1.29222669871414e-05	-0.36485636456173	-1.58736939649121
"REACTOME_ESR_MEDIATED_SIGNALING"	4.48041893903004e-05	-0.437484519321031	-1.72640825967797
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF"	1.29222669871414e-05	-0.912238055740978	-2.10587148984518
